fecha,zona_prov,share_mujer
2015-02-01,TIERRA DEL FUEGO,.39095321
2015-02-01,TUCUMAN,.36285466
2015-03-01,BUENOS AIRES,.39450064
2015-03-01,CAPITAL FEDERAL,.40540314
2015-03-01,CATAMARCA,.37904781
2015-03-01,CHACO,.40673947
2015-03-01,CHUBUT,.36372495
2015-03-01,CORDOBA,.39315951
2015-03-01,CORRIENTES,.35986233
2015-03-01,ENTRE RIOS,.39594683
2015-03-01,FORMOSA,.3862091
2015-03-01,JUJUY,.42155388
2015-03-01,LA PAMPA,.41754627
2015-03-01,LA RIOJA,.38176042
2015-03-01,MENDOZA,.37743494
2015-03-01,MISIONES,.36621031
2015-03-01,NEUQUEN,.36511642
2015-03-01,RIO NEGRO,.38883981
2015-03-01,SALTA,.38606215
2015-03-01,SAN JUAN,.35025436
2015-03-01,SAN LUIS,.35708007
2015-03-01,SANTA CRUZ,.24511333
2015-03-01,SANTA FE,.37667531
2015-03-01,SANTIAGO DEL ESTERO,.39279515
2015-03-01,TIERRA DEL FUEGO,.39034066
2015-03-01,TUCUMAN,.3622331
2015-04-01,BUENOS AIRES,.39518848
2015-04-01,CAPITAL FEDERAL,.4052338
2015-04-01,CATAMARCA,.38002488
2015-04-01,CHACO,.40464702
2015-04-01,CHUBUT,.36672089
2015-04-01,CORDOBA,.39273807
2015-04-01,CORRIENTES,.35988346
2015-04-01,ENTRE RIOS,.39662167
2015-04-01,FORMOSA,.38512531
2015-04-01,JUJUY,.41133773
2015-04-01,LA PAMPA,.41824678
2015-04-01,LA RIOJA,.3894712
2015-04-01,MENDOZA,.3792766
2015-04-01,MISIONES,.36413151
2015-04-01,NEUQUEN,.36844841
2015-04-01,RIO NEGRO,.39746475
2015-04-01,SALTA,.38864797
2015-04-01,SAN JUAN,.35020062
2015-04-01,SAN LUIS,.35851201
2015-04-01,SANTA CRUZ,.2426731
2015-04-01,SANTA FE,.3821857
2015-04-01,SANTIAGO DEL ESTERO,.39247397
2015-04-01,TIERRA DEL FUEGO,.3876794
2015-04-01,TUCUMAN,.3591592
2015-05-01,BUENOS AIRES,.39609161
2015-05-01,CAPITAL FEDERAL,.40636477
2015-05-01,CATAMARCA,.38209215
2015-05-01,CHACO,.40493768
2015-05-01,CHUBUT,.36937532
2015-05-01,CORDOBA,.39390609
2015-05-01,CORRIENTES,.35968381
2015-05-01,ENTRE RIOS,.3971878
2015-05-01,FORMOSA,.38505667
2015-05-01,JUJUY,.41710731
2015-05-01,LA PAMPA,.42045534
2015-05-01,LA RIOJA,.39711574
2015-05-01,MENDOZA,.38704854
2015-05-01,MISIONES,.36258647
2015-05-01,NEUQUEN,.37025252
2015-05-01,RIO NEGRO,.39898461
2015-05-01,SALTA,.38957238
2015-05-01,SAN JUAN,.35256869
2015-05-01,SAN LUIS,.35814682
2015-05-01,SANTA CRUZ,.24150066
2015-05-01,SANTA FE,.38466391
2015-05-01,SANTIAGO DEL ESTERO,.39284632
2015-05-01,TIERRA DEL FUEGO,.38780129
2015-05-01,TUCUMAN,.35530427
2015-06-01,BUENOS AIRES,.39751086
2015-06-01,CAPITAL FEDERAL,.40613475
2015-06-01,CATAMARCA,.38527468
2015-06-01,CHACO,.40447077
2015-06-01,CHUBUT,.37006798
2015-06-01,CORDOBA,.39509383
2015-06-01,CORRIENTES,.35867122
2015-06-01,ENTRE RIOS,.39806041
2015-06-01,FORMOSA,.38259473
2015-06-01,JUJUY,.41467318
2015-06-01,LA PAMPA,.4221015
2015-06-01,LA RIOJA,.40106982
2015-06-01,MENDOZA,.38693565
2015-06-01,MISIONES,.36205626
2015-06-01,NEUQUEN,.37037462
2015-06-01,RIO NEGRO,.40299118
2015-06-01,SALTA,.38746899
2015-06-01,SAN JUAN,.35606402
2015-06-01,SAN LUIS,.36271778
2015-06-01,SANTA CRUZ,.24096416
2015-06-01,SANTA FE,.38690284
2015-06-01,SANTIAGO DEL ESTERO,.39351097
2015-06-01,TIERRA DEL FUEGO,.39233762
2015-06-01,TUCUMAN,.35383683
2015-07-01,BUENOS AIRES,.39913216
2015-07-01,CAPITAL FEDERAL,.40599704
2015-07-01,CATAMARCA,.38754132
2015-07-01,CHACO,.40341875
2015-07-01,CHUBUT,.37080991
2015-07-01,CORDOBA,.39617252
2015-07-01,CORRIENTES,.35890752
2015-07-01,ENTRE RIOS,.39943695
2015-07-01,FORMOSA,.3806974
2015-07-01,JUJUY,.41481707
2015-07-01,LA PAMPA,.42169687
2015-07-01,LA RIOJA,.4042387
2015-07-01,MENDOZA,.38344774
2015-07-01,MISIONES,.36142927
2015-07-01,NEUQUEN,.37086841
2015-07-01,RIO NEGRO,.40066612
2015-07-01,SALTA,.38731274
2015-07-01,SAN JUAN,.35419378
2015-07-01,SAN LUIS,.36347261
2015-07-01,SANTA CRUZ,.24426907
2015-07-01,SANTA FE,.3871024
2015-07-01,SANTIAGO DEL ESTERO,.39397502
2015-07-01,TIERRA DEL FUEGO,.39481282
2015-07-01,TUCUMAN,.35166982
2015-08-01,BUENOS AIRES,.40032822
2015-08-01,CAPITAL FEDERAL,.40690914
2015-08-01,CATAMARCA,.38848075
2015-08-01,CHACO,.40391773
2015-08-01,CHUBUT,.37071127
2015-08-01,CORDOBA,.39710587
2015-08-01,CORRIENTES,.35827416
2015-08-01,ENTRE RIOS,.4001506
2015-08-01,FORMOSA,.37907904
2015-08-01,JUJUY,.4139587
2015-08-01,LA PAMPA,.42121527
2015-08-01,LA RIOJA,.40621513
2015-08-01,MENDOZA,.38968006
2015-08-01,MISIONES,.36314514
2015-08-01,NEUQUEN,.36942747
2015-08-01,RIO NEGRO,.40113515
2015-08-01,SALTA,.38896742
2015-08-01,SAN JUAN,.35656834
2015-08-01,SAN LUIS,.36430749
2015-08-01,SANTA CRUZ,.2454049
2015-08-01,SANTA FE,.38804764
2015-08-01,SANTIAGO DEL ESTERO,.3947632
2015-08-01,TIERRA DEL FUEGO,.39501679
2015-08-01,TUCUMAN,.35482422
2015-09-01,BUENOS AIRES,.40030846
2015-09-01,CAPITAL FEDERAL,.40691441
2015-09-01,CATAMARCA,.39015481
2015-09-01,CHACO,.40439591
2015-09-01,CHUBUT,.37084481
2015-09-01,CORDOBA,.39718047
2015-09-01,CORRIENTES,.35816392
2015-09-01,ENTRE RIOS,.4004308
2015-09-01,FORMOSA,.37924418
2015-09-01,JUJUY,.41412055
2015-09-01,LA PAMPA,.42252094
2015-09-01,LA RIOJA,.40795967
2015-09-01,MENDOZA,.38574794
2015-09-01,MISIONES,.36640218
2015-09-01,NEUQUEN,.36900452
2015-09-01,RIO NEGRO,.40150183
2015-09-01,SALTA,.38552535
2015-09-01,SAN JUAN,.3588419
2015-09-01,SAN LUIS,.36407545
2015-09-01,SANTA CRUZ,.24574709
2015-09-01,SANTA FE,.38825274
2015-09-01,SANTIAGO DEL ESTERO,.3951363
2015-09-01,TIERRA DEL FUEGO,.39946476
2015-09-01,TUCUMAN,.35477546
2015-10-01,BUENOS AIRES,.40160364
2015-10-01,CAPITAL FEDERAL,.40729061
2015-10-01,CATAMARCA,.39136615
2015-10-01,CHACO,.40882695
2015-10-01,CHUBUT,.37095684
2015-10-01,CORDOBA,.39795595
2015-10-01,CORRIENTES,.35999924
2015-10-01,ENTRE RIOS,.39940292
2015-10-01,FORMOSA,.38076386
2015-10-01,JUJUY,.41576362
2015-10-01,LA PAMPA,.42335588
2015-10-01,LA RIOJA,.40819398
2015-10-01,MENDOZA,.387108
2015-10-01,MISIONES,.3723962
2015-10-01,NEUQUEN,.37035006
2015-10-01,RIO NEGRO,.40233964
2015-10-01,SALTA,.38536802
2015-10-01,SAN JUAN,.35968581
2015-10-01,SAN LUIS,.3668471
2015-10-01,SANTA CRUZ,.24345842
2015-10-01,SANTA FE,.3897292
2015-10-01,SANTIAGO DEL ESTERO,.39424998
2015-10-01,TIERRA DEL FUEGO,.40051296
2015-10-01,TUCUMAN,.35591891
2015-11-01,BUENOS AIRES,.40307072
2015-11-01,CAPITAL FEDERAL,.40765887
2015-11-01,CATAMARCA,.39094794
2015-11-01,CHACO,.41289824
2015-11-01,CHUBUT,.37016344
2015-11-01,CORDOBA,.39770833
2015-11-01,CORRIENTES,.36117646
2015-11-01,ENTRE RIOS,.40140706
2015-11-01,FORMOSA,.38273317
2015-11-01,JUJUY,.41730076
2015-11-01,LA PAMPA,.42446434
2015-11-01,LA RIOJA,.41001922
2015-11-01,MENDOZA,.38986737
2015-11-01,MISIONES,.37563267
2015-11-01,NEUQUEN,.36905155
2015-11-01,RIO NEGRO,.39930344
2015-11-01,SALTA,.38608888
2015-11-01,SAN JUAN,.36007413
2015-11-01,SAN LUIS,.37044564
2015-11-01,SANTA CRUZ,.24703574
2015-11-01,SANTA FE,.38967642
2015-11-01,SANTIAGO DEL ESTERO,.39485183
2015-11-01,TIERRA DEL FUEGO,.3996748
2015-11-01,TUCUMAN,.36082369
2015-12-01,BUENOS AIRES,.40215644
2015-12-01,CAPITAL FEDERAL,.40865427
2015-12-01,CATAMARCA,.39426547
2015-12-01,CHACO,.41724256
2015-12-01,CHUBUT,.3744179
2015-12-01,CORDOBA,.39855334
2015-12-01,CORRIENTES,.36094168
2015-12-01,ENTRE RIOS,.40562123
2015-12-01,FORMOSA,.38678253
2015-12-01,JUJUY,.4212729
2015-12-01,LA PAMPA,.42518571
2015-12-01,LA RIOJA,.4143019
2015-12-01,MENDOZA,.39032248
2015-12-01,MISIONES,.38161126
2015-12-01,NEUQUEN,.37218538
2015-12-01,RIO NEGRO,.4032951
2015-12-01,SALTA,.38963524
2015-12-01,SAN JUAN,.36616993
2015-12-01,SAN LUIS,.37508687
2015-12-01,SANTA CRUZ,.25129473
2015-12-01,SANTA FE,.38992426
2015-12-01,SANTIAGO DEL ESTERO,.39795893
2015-12-01,TIERRA DEL FUEGO,.40131778
2015-12-01,TUCUMAN,.36353657
2016-01-01,BUENOS AIRES,.40254697
2016-01-01,CAPITAL FEDERAL,.40700847
2016-01-01,CATAMARCA,.39567068
2016-01-01,CHACO,.41747987
2016-01-01,CHUBUT,.37419996
2016-01-01,CORDOBA,.40031829
2016-01-01,CORRIENTES,.36039817
2016-01-01,ENTRE RIOS,.4055523
2016-01-01,FORMOSA,.38908824
2016-01-01,JUJUY,.42345941
2016-01-01,LA PAMPA,.42069098
2016-01-01,LA RIOJA,.41282028
2016-01-01,MENDOZA,.38996965
2016-01-01,MISIONES,.38236237
2016-01-01,NEUQUEN,.37214351
2016-01-01,RIO NEGRO,.39822385
2016-01-01,SALTA,.39380375
2016-01-01,SAN JUAN,.3570475
2016-01-01,SAN LUIS,.37446097
2016-01-01,SANTA CRUZ,.25476852
2016-01-01,SANTA FE,.37911159
2016-01-01,SANTIAGO DEL ESTERO,.39689785
2016-01-01,TIERRA DEL FUEGO,.40115994
2016-01-01,TUCUMAN,.36315271
2016-02-01,BUENOS AIRES,.40249443
2016-02-01,CAPITAL FEDERAL,.4076266
2016-02-01,CATAMARCA,.39391315
2016-02-01,CHACO,.42072651
2016-02-01,CHUBUT,.3749091
2016-02-01,CORDOBA,.39641538
2016-02-01,CORRIENTES,.35871339
2016-02-01,ENTRE RIOS,.4059245
2016-02-01,FORMOSA,.39045626
2016-02-01,JUJUY,.42423928
2016-02-01,LA PAMPA,.41742107
2016-02-01,LA RIOJA,.39210382
2016-02-01,MENDOZA,.38989869
2016-02-01,MISIONES,.37630349
2016-02-01,NEUQUEN,.37124085
2016-02-01,RIO NEGRO,.39201841
2016-02-01,SALTA,.39344117
2016-02-01,SAN JUAN,.35494432
2016-02-01,SAN LUIS,.37591913
2016-02-01,SANTA CRUZ,.25599539
2016-02-01,SANTA FE,.38040039
2016-02-01,SANTIAGO DEL ESTERO,.39689583
2016-02-01,TIERRA DEL FUEGO,.40277222
2016-02-01,TUCUMAN,.36523584
2016-03-01,BUENOS AIRES,.40238193
2016-03-01,CAPITAL FEDERAL,.40752873
2016-03-01,CATAMARCA,.3927047
2016-03-01,CHACO,.41863406
2016-03-01,CHUBUT,.37373811
2016-03-01,CORDOBA,.39803904
2016-03-01,CORRIENTES,.35920694
2016-03-01,ENTRE RIOS,.40549928
2016-03-01,FORMOSA,.39270574
2016-03-01,JUJUY,.42822158
2016-03-01,LA PAMPA,.41336364
2016-03-01,LA RIOJA,.38809067
2016-03-01,MENDOZA,.38106298
2016-03-01,MISIONES,.37345731
2016-03-01,NEUQUEN,.37294793
2016-03-01,RIO NEGRO,.39320046
2016-03-01,SALTA,.39344931
2016-03-01,SAN JUAN,.35701421
2016-03-01,SAN LUIS,.37638038
2016-03-01,SANTA CRUZ,.25684154
2016-03-01,SANTA FE,.38282841
2016-03-01,SANTIAGO DEL ESTERO,.39904273
2016-03-01,TIERRA DEL FUEGO,.40208325
2016-03-01,TUCUMAN,.36253843
2016-04-01,BUENOS AIRES,.40294516
2016-04-01,CAPITAL FEDERAL,.40842563
2016-04-01,CATAMARCA,.39515999
2016-04-01,CHACO,.4172909
2016-04-01,CHUBUT,.37758249
2016-04-01,CORDOBA,.39822453
2016-04-01,CORRIENTES,.36125901
2016-04-01,ENTRE RIOS,.40655342
2016-04-01,FORMOSA,.38900772
2016-04-01,JUJUY,.41730413
2016-04-01,LA PAMPA,.41528043
2016-04-01,LA RIOJA,.40309399
2016-04-01,MENDOZA,.38248235
2016-04-01,MISIONES,.37143698
2016-04-01,NEUQUEN,.37559798
2016-04-01,RIO NEGRO,.40031037
2016-04-01,SALTA,.3957766
2016-04-01,SAN JUAN,.35823706
2016-04-01,SAN LUIS,.37672827
2016-04-01,SANTA CRUZ,.25559059
2016-04-01,SANTA FE,.38871399
2016-04-01,SANTIAGO DEL ESTERO,.39837733
2016-04-01,TIERRA DEL FUEGO,.39973259
2016-04-01,TUCUMAN,.35784569
2016-05-01,BUENOS AIRES,.4043977
2016-05-01,CAPITAL FEDERAL,.40886956
2016-05-01,CATAMARCA,.39773393
2016-05-01,CHACO,.41759813
2016-05-01,CHUBUT,.37968722
2016-05-01,CORDOBA,.39811969
2016-05-01,CORRIENTES,.36254606
2016-05-01,ENTRE RIOS,.40565816
2016-05-01,FORMOSA,.39068782
2016-05-01,JUJUY,.42029464
2016-05-01,LA PAMPA,.41758662
2016-05-01,LA RIOJA,.40909037
2016-05-01,MENDOZA,.38968417
2016-05-01,MISIONES,.37444851
2016-05-01,NEUQUEN,.37777042
2016-05-01,RIO NEGRO,.40490529
2016-05-01,SALTA,.39477465
2016-05-01,SAN JUAN,.36073938
2016-05-01,SAN LUIS,.37865394
2016-05-01,SANTA CRUZ,.25470653
2016-05-01,SANTA FE,.39048016
2016-05-01,SANTIAGO DEL ESTERO,.39998585
2016-05-01,TIERRA DEL FUEGO,.4076646
2016-05-01,TUCUMAN,.35471678
2016-06-01,BUENOS AIRES,.40601531
2016-06-01,CAPITAL FEDERAL,.40963042
2016-06-01,CATAMARCA,.3986758
2016-06-01,CHACO,.41698337
2016-06-01,CHUBUT,.38136065
2016-06-01,CORDOBA,.39975777
2016-06-01,CORRIENTES,.36296603
2016-06-01,ENTRE RIOS,.40725365
2016-06-01,FORMOSA,.39109012
2016-06-01,JUJUY,.42299452
2016-06-01,LA PAMPA,.42004341
2016-06-01,LA RIOJA,.40951306
2016-06-01,MENDOZA,.38967794
2016-06-01,MISIONES,.37641284
2016-06-01,NEUQUEN,.37979388
2016-06-01,RIO NEGRO,.40966514
2016-06-01,SALTA,.39319155
2016-06-01,SAN JUAN,.36251062
2016-06-01,SAN LUIS,.38228408
2016-06-01,SANTA CRUZ,.25427958
2016-06-01,SANTA FE,.39221212
2016-06-01,SANTIAGO DEL ESTERO,.40268514
2016-06-01,TIERRA DEL FUEGO,.40227982
2016-06-01,TUCUMAN,.35403875
2016-07-01,BUENOS AIRES,.40623146
2016-07-01,CAPITAL FEDERAL,.40890262
2016-07-01,CATAMARCA,.39892986
2016-07-01,CHACO,.41638714
2016-07-01,CHUBUT,.38218671
2016-07-01,CORDOBA,.40194243
2016-07-01,CORRIENTES,.3641814
2016-07-01,ENTRE RIOS,.40712866
2016-07-01,FORMOSA,.39212331
2016-07-01,JUJUY,.42209956
2016-07-01,LA PAMPA,.42052633
2016-07-01,LA RIOJA,.41358083
2016-07-01,MENDOZA,.38930362
2016-07-01,MISIONES,.37380525
2016-07-01,NEUQUEN,.38109794
2016-07-01,RIO NEGRO,.40816149
2016-07-01,SALTA,.3934356
2016-07-01,SAN JUAN,.36439723
2016-07-01,SAN LUIS,.38362065
2016-07-01,SANTA CRUZ,.25629961
2016-07-01,SANTA FE,.3923893
2016-07-01,SANTIAGO DEL ESTERO,.40190324
2016-07-01,TIERRA DEL FUEGO,.40588018
2016-07-01,TUCUMAN,.35128912
2016-08-01,BUENOS AIRES,.40553063
2016-08-01,CAPITAL FEDERAL,.40884614
2016-08-01,CATAMARCA,.39895537
2016-08-01,CHACO,.41656318
2016-08-01,CHUBUT,.38071796
2016-08-01,CORDOBA,.40140289
2016-08-01,CORRIENTES,.36492267
2016-08-01,ENTRE RIOS,.40772575
2016-08-01,FORMOSA,.39336663
2016-08-01,JUJUY,.41893053
2016-08-01,LA PAMPA,.42220205
2016-08-01,LA RIOJA,.4125469
2016-08-01,MENDOZA,.39006823
2016-08-01,MISIONES,.37420174
2016-08-01,NEUQUEN,.37996972
2016-08-01,RIO NEGRO,.40772831
2016-08-01,SALTA,.39445975
2016-08-01,SAN JUAN,.36454982
2016-08-01,SAN LUIS,.38425139
2016-08-01,SANTA CRUZ,.25847712
2016-08-01,SANTA FE,.39252701
2016-08-01,SANTIAGO DEL ESTERO,.40148243
2016-08-01,TIERRA DEL FUEGO,.40699068
2016-08-01,TUCUMAN,.35331115
2016-09-01,BUENOS AIRES,.4059853
2016-09-01,CAPITAL FEDERAL,.40899011
2016-09-01,CATAMARCA,.39870191
2016-09-01,CHACO,.41516399
2016-09-01,CHUBUT,.38068178
2016-09-01,CORDOBA,.4023034
2016-09-01,CORRIENTES,.36476406
2016-09-01,ENTRE RIOS,.40701374
2016-09-01,FORMOSA,.39265847
2016-09-01,JUJUY,.41859826
2016-09-01,LA PAMPA,.42460477
2016-09-01,LA RIOJA,.4132798
2016-09-01,MENDOZA,.38899428
2016-09-01,MISIONES,.38071841
2016-09-01,NEUQUEN,.37954298
2016-09-01,RIO NEGRO,.40836117
2016-09-01,SALTA,.39043477
2016-09-01,SAN JUAN,.36367488
2016-09-01,SAN LUIS,.38454637
2016-09-01,SANTA CRUZ,.25919205
2016-09-01,SANTA FE,.39294931
2016-09-01,SANTIAGO DEL ESTERO,.40134549
2016-09-01,TIERRA DEL FUEGO,.40559039
2016-09-01,TUCUMAN,.35485268
2016-10-01,BUENOS AIRES,.40615466
2016-10-01,CAPITAL FEDERAL,.40902331
2016-10-01,CATAMARCA,.39921558
2016-10-01,CHACO,.4163945
2016-10-01,CHUBUT,.37983513
2016-10-01,CORDOBA,.40242869
2016-10-01,CORRIENTES,.36557645
2016-10-01,ENTRE RIOS,.40407449
2016-10-01,FORMOSA,.39399591
2016-10-01,JUJUY,.41806978
2016-10-01,LA PAMPA,.42651775
2016-10-01,LA RIOJA,.41495398
2016-10-01,MENDOZA,.38997731
2016-10-01,MISIONES,.38604888
2016-10-01,NEUQUEN,.38223553
2016-10-01,RIO NEGRO,.40899166
2016-10-01,SALTA,.38962257
2016-10-01,SAN JUAN,.36495945
2016-10-01,SAN LUIS,.38262793
2016-10-01,SANTA CRUZ,.26054719
2016-10-01,SANTA FE,.39246756
2016-10-01,SANTIAGO DEL ESTERO,.40189958
2016-10-01,TIERRA DEL FUEGO,.40227735
2016-10-01,TUCUMAN,.35399956
2016-11-01,BUENOS AIRES,.40594101
2016-11-01,CAPITAL FEDERAL,.40889159
2016-11-01,CATAMARCA,.39799544
2016-11-01,CHACO,.41712013
2016-11-01,CHUBUT,.3786186
2016-11-01,CORDOBA,.4010362
2016-11-01,CORRIENTES,.36556393
2016-11-01,ENTRE RIOS,.40349382
2016-11-01,FORMOSA,.39492214
2016-11-01,JUJUY,.41890803
2016-11-01,LA PAMPA,.425825
2016-11-01,LA RIOJA,.41415402
2016-11-01,MENDOZA,.39050347
2016-11-01,MISIONES,.38533437
2016-11-01,NEUQUEN,.38165417
2016-11-01,RIO NEGRO,.40359303
2016-11-01,SALTA,.38802695
2016-11-01,SAN JUAN,.36529136
2016-11-01,SAN LUIS,.38168162
2016-11-01,SANTA CRUZ,.26283073
2016-11-01,SANTA FE,.39198187
2016-11-01,SANTIAGO DEL ESTERO,.40135479
2016-11-01,TIERRA DEL FUEGO,.40115455
2016-11-01,TUCUMAN,.35964179
2016-12-01,BUENOS AIRES,.40632671
2016-12-01,CAPITAL FEDERAL,.40907899
2016-12-01,CATAMARCA,.39919385
2016-12-01,CHACO,.41722161
2016-12-01,CHUBUT,.38004148
2016-12-01,CORDOBA,.40186298
2016-12-01,CORRIENTES,.36590755
2016-12-01,ENTRE RIOS,.40841624
2016-12-01,FORMOSA,.39508083
2016-12-01,JUJUY,.42183349
2016-12-01,LA PAMPA,.42847487
2016-12-01,LA RIOJA,.41590688
2016-12-01,MENDOZA,.3932623
2016-12-01,MISIONES,.38830674
2016-12-01,NEUQUEN,.38409495
2016-12-01,RIO NEGRO,.40952867
2016-12-01,SALTA,.39200318
2016-12-01,SAN JUAN,.36733413
2016-12-01,SAN LUIS,.38306615
2016-12-01,SANTA CRUZ,.2635881
2016-12-01,SANTA FE,.39151067
2016-12-01,SANTIAGO DEL ESTERO,.40294963
2016-12-01,TIERRA DEL FUEGO,.39995596
2016-12-01,TUCUMAN,.36302915
2017-01-01,BUENOS AIRES,.4047139
2017-01-01,CAPITAL FEDERAL,.40671927
2017-01-01,CATAMARCA,.39641294
2017-01-01,CHACO,.41660455
2017-01-01,CHUBUT,.37899247
2017-01-01,CORDOBA,.4033049
2017-01-01,CORRIENTES,.36568671
2017-01-01,ENTRE RIOS,.4079209
2017-01-01,FORMOSA,.40272939
2017-01-01,JUJUY,.42335951
2017-01-01,LA PAMPA,.42770278
2017-01-01,LA RIOJA,.41092202
2017-01-01,MENDOZA,.39061478
2017-01-01,MISIONES,.38384524
2017-01-01,NEUQUEN,.38202116
2017-01-01,RIO NEGRO,.39934781
2017-01-01,SALTA,.39382052
2017-01-01,SAN JUAN,.3610366
2017-01-01,SAN LUIS,.3780255
2017-01-01,SANTA CRUZ,.26327676
2017-01-01,SANTA FE,.38797805
2017-01-01,SANTIAGO DEL ESTERO,.40087378
2017-01-01,TIERRA DEL FUEGO,.40539458
2017-01-01,TUCUMAN,.36221018
2017-02-01,BUENOS AIRES,.40463257
2017-02-01,CAPITAL FEDERAL,.40719247
2017-02-01,CATAMARCA,.39106429
2017-02-01,CHACO,.41884172
2017-02-01,CHUBUT,.378362
2017-02-01,CORDOBA,.39815784
2017-02-01,CORRIENTES,.36487976
2017-02-01,ENTRE RIOS,.40782818
2017-02-01,FORMOSA,.39796206
2017-02-01,JUJUY,.42529085
2017-02-01,LA PAMPA,.42725831
2017-02-01,LA RIOJA,.38406315
2017-02-01,MENDOZA,.38815737
2017-02-01,MISIONES,.38081455
2017-02-01,NEUQUEN,.3819572
2017-02-01,RIO NEGRO,.39615759
2017-02-01,SALTA,.39324772
2017-02-01,SAN JUAN,.3587634
2017-02-01,SAN LUIS,.38569561
2017-02-01,SANTA CRUZ,.25994378
2017-02-01,SANTA FE,.38155243
2017-02-01,SANTIAGO DEL ESTERO,.40012497
2017-02-01,TIERRA DEL FUEGO,.40560365
2017-02-01,TUCUMAN,.36272764
2017-03-01,BUENOS AIRES,.40265203
2017-03-01,CAPITAL FEDERAL,.40690026
2017-03-01,CATAMARCA,.39009833
2017-03-01,CHACO,.4201625
2017-03-01,CHUBUT,.37219462
2017-03-01,CORDOBA,.39849031
2017-03-01,CORRIENTES,.36378855
2017-03-01,ENTRE RIOS,.40258005
2017-03-01,FORMOSA,.3977704
2017-03-01,JUJUY,.42602479
2017-03-01,LA PAMPA,.42584842
2017-03-01,LA RIOJA,.38222161
2017-03-01,MENDOZA,.38043737
2017-03-01,MISIONES,.37992194
2017-03-01,NEUQUEN,.38170949
2017-03-01,RIO NEGRO,.3977387
2017-03-01,SALTA,.38889927
2017-03-01,SAN JUAN,.35919505
2017-03-01,SAN LUIS,.38805589
2017-03-01,SANTA CRUZ,.2581487
2017-03-01,SANTA FE,.38217971
2017-03-01,SANTIAGO DEL ESTERO,.3985433
2017-03-01,TIERRA DEL FUEGO,.4046278
2017-03-01,TUCUMAN,.3574118
2017-04-01,BUENOS AIRES,.40342179
2017-04-01,CAPITAL FEDERAL,.40745553
2017-04-01,CATAMARCA,.38852245
2017-04-01,CHACO,.41768041
2017-04-01,CHUBUT,.37794513
2017-04-01,CORDOBA,.40042058
2017-04-01,CORRIENTES,.36597049
2017-04-01,ENTRE RIOS,.4057861
2017-04-01,FORMOSA,.39873731
2017-04-01,JUJUY,.41594225
2017-04-01,LA PAMPA,.4290379
2017-04-01,LA RIOJA,.39648268
2017-04-01,MENDOZA,.38474819
2017-04-01,MISIONES,.37556139
2017-04-01,NEUQUEN,.38530344
2017-04-01,RIO NEGRO,.40493295
2017-04-01,SALTA,.3938728
2017-04-01,SAN JUAN,.36025208
2017-04-01,SAN LUIS,.38987574
2017-04-01,SANTA CRUZ,.26019818
2017-04-01,SANTA FE,.38705719
2017-04-01,SANTIAGO DEL ESTERO,.40273902
